,id,age,capitalgain,capitalloss,country,education,educationnum,fnlwgt,hours,maritalstatus,occupation,race,relationship,salary,sex,workclass
1394,29644,27,0,0, United-States, HS-grad,9,183802,40, Married-civ-spouse, Handlers-cleaners, White, Husband, <=50K, Male, Private
1395,4752,23,0,0, United-States, Bachelors,13,302195,40, Married-civ-spouse, Prof-specialty, White, Husband, <=50K, Male, Private
1396,6074,58,0,0, United-States, 9th,5,44246,40, Married-civ-spouse, Transport-moving, White, Husband, <=50K, Male, Local-gov
1397,13440,38,0,0, United-States, Some-college,10,223004,75, Divorced, Protective-serv, White, Not-in-family, <=50K, Male, Local-gov
1398,1320,48,0,0, United-States, Bachelors,13,55237,45, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Private
1399,441,29,0,0, United-States, Bachelors,13,363425,40, Never-married, Prof-specialty, White, Not-in-family, <=50K, Male, Private
1400,3824,34,0,0, United-States, Assoc-acdm,12,353213,60, Separated, Craft-repair, White, Not-in-family, <=50K, Male, Private
1401,21310,41,0,0, United-States, 9th,5,172307,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
1402,9587,43,0,0, United-States, Some-college,10,47261,50, Married-civ-spouse, Farming-fishing, White, Husband, <=50K, Male, Self-emp-not-inc
1403,23037,38,0,0, United-States, Assoc-acdm,12,133299,40, Married-civ-spouse, Transport-moving, White, Husband, <=50K, Male, Self-emp-not-inc
1404,30300,42,0,0, Puerto-Rico, 7th-8th,4,152676,40, Divorced, Craft-repair, White, Unmarried, <=50K, Male, Private
1405,30136,22,0,0, Vietnam, Some-college,10,117747,40, Never-married, Craft-repair, Asian-Pac-Islander, Other-relative, <=50K, Female, Private
1406,5280,23,0,0, United-States, Bachelors,13,284651,43, Divorced, Sales, White, Not-in-family, <=50K, Female, Self-emp-inc
1407,23992,62,0,0, United-States, Assoc-voc,11,345780,40, Divorced, Other-service, White, Not-in-family, <=50K, Male, Private
1408,9971,43,0,0, United-States, Bachelors,13,162108,40, Never-married, Adm-clerical, White, Not-in-family, <=50K, Female, Private
1409,9489,38,0,0, United-States, Some-college,10,129591,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
1410,21808,26,0,0, United-States, Some-college,10,63577,30, Never-married, Other-service, White, Not-in-family, <=50K, Female, Private
1411,30110,48,0,0, United-States, Assoc-voc,11,349986,40, Married-spouse-absent, Prof-specialty, White, Not-in-family, <=50K, Male, Private
1412,779,43,0,0, United-States, Bachelors,13,226902,50, Married-civ-spouse, Sales, White, Husband, >50K, Male, Private
1413,2549,59,0,0, United-States, Assoc-voc,11,100776,40, Divorced, Adm-clerical, White, Not-in-family, <=50K, Female, Local-gov
1414,31091,32,0,0, United-States, Some-college,10,45796,60, Married-civ-spouse, Farming-fishing, White, Husband, <=50K, Male, Private
1415,27901,42,0,0, United-States, Some-college,10,24264,38, Divorced, Transport-moving, White, Unmarried, <=50K, Male, State-gov
1416,2685,78,0,0, United-States, Bachelors,13,136198,15, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, Local-gov
1417,31183,47,0,0, United-States, Some-college,10,57534,40, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Private
1418,22387,37,0,0, United-States, HS-grad,9,102953,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
1419,21668,41,0,0, United-States, HS-grad,9,168071,45, Divorced, Exec-managerial, White, Own-child, <=50K, Male, Local-gov
1420,23373,22,0,0, United-States, HS-grad,9,85389,40, Never-married, Tech-support, White, Own-child, <=50K, Male, Private
1421,27229,38,0,0, United-States, HS-grad,9,226311,25, Married-AF-spouse, Other-service, White, Wife, <=50K, Female, Private
1422,8538,32,0,0, United-States, HS-grad,9,292592,35, Never-married, Other-service, White, Own-child, <=50K, Female, Private
1423,4611,30,0,0, Laos, HS-grad,9,350979,40, Married-civ-spouse, Craft-repair, Asian-Pac-Islander, Husband, <=50K, Male, Private
1424,17319,50,0,0, United-States, Prof-school,15,172175,40, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Local-gov
1425,6815,55,0,0, United-States, Some-college,10,308373,40, Married-civ-spouse, Exec-managerial, White, Wife, >50K, Female, Private
1426,14070,24,0,0, United-States, Bachelors,13,225515,40, Never-married, Exec-managerial, White, Not-in-family, <=50K, Female, Private
1427,23174,19,0,0, ?, 12th,8,254247,38, Never-married, Adm-clerical, White, Own-child, <=50K, Male, Private
1428,15929,58,0,1980, United-States, Masters,14,126104,45, Divorced, Adm-clerical, White, Not-in-family, <=50K, Female, Private
1429,27636,44,99999,0, United-States, Bachelors,13,118212,70, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Self-emp-inc
1430,19056,57,0,0, ?, HS-grad,9,143030,30, Widowed, Other-service, White, Unmarried, <=50K, Female, Private
1431,31445,51,0,0, United-States, HS-grad,9,141388,55, Married-civ-spouse, Farming-fishing, White, Husband, <=50K, Male, Self-emp-not-inc
1432,10363,45,0,0, United-States, HS-grad,9,295046,60, Married-civ-spouse, Sales, White, Husband, >50K, Male, Private
1433,8283,43,0,2129, ?, 5th-6th,3,143582,72, Married-civ-spouse, Machine-op-inspct, Asian-Pac-Islander, Wife, <=50K, Female, Private
1434,976,25,0,0, United-States, Some-college,10,178326,40, Never-married, Sales, White, Not-in-family, <=50K, Female, Private
1435,11321,26,0,0, United-States, HS-grad,9,160340,60, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, Self-emp-inc
1436,24624,23,0,0, United-States, Some-college,10,186014,15, Never-married, Adm-clerical, White, Own-child, <=50K, Female, Private
1437,10144,35,0,0, United-States, 10th,6,164866,99, Divorced, ?, White, Not-in-family, <=50K, Male, ?
1438,22687,33,0,0, Mexico, 7th-8th,4,226267,43, Never-married, Sales, White, Not-in-family, <=50K, Male, Private
1439,14718,63,0,0, United-States, HS-grad,9,110150,55, Married-civ-spouse, ?, White, Husband, >50K, Male, ?
1440,13896,37,0,1848, United-States, HS-grad,9,204277,48, Married-civ-spouse, Machine-op-inspct, White, Husband, >50K, Male, Private
1441,27303,33,0,0, United-States, 11th,7,215288,40, Never-married, Handlers-cleaners, Black, Own-child, <=50K, Male, Private
1442,3321,46,0,0, United-States, Some-college,10,180695,40, Never-married, Adm-clerical, White, Own-child, <=50K, Female, Private
1443,1687,43,0,0, United-States, HS-grad,9,39581,45, Never-married, Other-service, Black, Not-in-family, <=50K, Female, Private
1444,25257,58,0,0, United-States, Bachelors,13,272902,40, Widowed, Exec-managerial, White, Unmarried, <=50K, Female, Private
1445,4291,49,0,0, United-States, HS-grad,9,200471,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Self-emp-not-inc
1446,6481,26,0,0, United-States, Bachelors,13,192262,45, Never-married, Sales, White, Own-child, <=50K, Male, Private
1447,16735,27,0,0, United-States, 9th,5,116207,32, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
1448,31340,30,0,0, United-States, Bachelors,13,143526,40, Never-married, Sales, White, Own-child, <=50K, Male, Private
1449,13872,55,0,0, United-States, Some-college,10,51499,72, Married-civ-spouse, Farming-fishing, White, Husband, <=50K, Male, Self-emp-not-inc
1450,24982,43,0,0, India, Bachelors,13,140988,45, Married-civ-spouse, Sales, Asian-Pac-Islander, Other-relative, <=50K, Male, Self-emp-inc
1451,25692,57,0,0, United-States, HS-grad,9,165922,50, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Self-emp-not-inc
1452,3907,53,0,0, United-States, Bachelors,13,549341,35, Married-civ-spouse, Prof-specialty, Black, Husband, <=50K, Male, Local-gov
1453,12255,60,0,0, Italy, 5th-6th,3,122276,45, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
1454,8018,33,0,0, United-States, Some-college,10,180551,40, Separated, Adm-clerical, White, Unmarried, <=50K, Female, Private
1455,3147,32,0,0, United-States, 10th,6,199244,40, Divorced, ?, White, Not-in-family, <=50K, Female, ?
1456,24912,64,0,0, United-States, HS-grad,9,144182,23, Widowed, Prof-specialty, White, Not-in-family, <=50K, Female, Private
1457,14205,56,0,0, United-States, HS-grad,9,165881,50, Married-civ-spouse, Sales, White, Husband, >50K, Male, Self-emp-inc
1458,28160,62,0,0, United-States, Masters,14,115763,40, Married-civ-spouse, Prof-specialty, White, Wife, >50K, Female, Local-gov
1459,26053,19,0,0, United-States, HS-grad,9,306225,25, Never-married, Handlers-cleaners, White, Own-child, <=50K, Male, Private
1460,19684,38,0,0, United-States, Some-college,10,260997,40, Married-civ-spouse, Machine-op-inspct, Black, Husband, <=50K, Male, Private
1461,1013,50,3103,0, United-States, HS-grad,9,767403,40, Married-civ-spouse, Machine-op-inspct, White, Husband, >50K, Male, Private
1462,12450,35,0,0, United-States, HS-grad,9,205338,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
1463,8977,36,0,0, United-States, 10th,6,305352,40, Divorced, Craft-repair, Black, Other-relative, <=50K, Male, Private
1464,20487,43,0,0, United-States, HS-grad,9,195258,40, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Private
1465,32265,32,0,2042, United-States, 11th,7,260954,30, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
1466,12373,29,0,0, Puerto-Rico, HS-grad,9,199116,40, Married-civ-spouse, Machine-op-inspct, White, Husband, <=50K, Male, Private
1467,22146,36,0,0, United-States, 9th,5,112497,50, Married-civ-spouse, Sales, White, Own-child, >50K, Male, Private
1468,18770,30,0,0, United-States, HS-grad,9,76313,48, Married-civ-spouse, Armed-Forces, Amer-Indian-Eskimo, Other-relative, <=50K, Male, Federal-gov
1469,662,35,0,0, United-States, Masters,14,261293,60, Never-married, Sales, White, Not-in-family, <=50K, Male, Private
1470,27909,61,7688,0, Poland, 7th-8th,4,159822,40, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Private
1471,255,58,0,0, United-States, Some-college,10,259014,20, Never-married, Transport-moving, White, Not-in-family, <=50K, Male, Private
1472,30260,39,7688,0, United-States, HS-grad,9,363630,52, Married-civ-spouse, Adm-clerical, Black, Husband, >50K, Male, Federal-gov
1473,17222,27,0,0, United-States, Bachelors,13,114158,40, Never-married, Exec-managerial, White, Own-child, <=50K, Female, Self-emp-inc
1474,16787,22,0,0, United-States, HS-grad,9,204935,40, Never-married, Machine-op-inspct, White, Own-child, <=50K, Male, Private
1475,15229,40,0,0, Puerto-Rico, Some-college,10,188942,40, Married-civ-spouse, Sales, Black, Wife, <=50K, Female, Private
1476,18036,27,0,0, United-States, HS-grad,9,155057,70, Never-married, Transport-moving, White, Not-in-family, <=50K, Male, Private
1477,1387,37,0,0, United-States, HS-grad,9,349116,44, Never-married, Sales, Black, Not-in-family, <=50K, Male, Private
1478,8350,46,0,0, United-States, HS-grad,9,312015,40, Never-married, Other-service, Black, Not-in-family, <=50K, Female, State-gov
1479,32272,42,0,0, United-States, Some-college,10,201495,72, Married-civ-spouse, Protective-serv, White, Husband, >50K, Male, Local-gov
1480,12924,35,0,0, United-States, HS-grad,9,194490,38, Divorced, Adm-clerical, White, Unmarried, <=50K, Female, Private
1481,25018,66,0,0, United-States, Some-college,10,174788,20, Divorced, Adm-clerical, White, Not-in-family, <=50K, Female, Private
1482,12108,32,0,0, United-States, Assoc-acdm,12,504951,50, Married-civ-spouse, Protective-serv, White, Husband, <=50K, Male, Federal-gov
1483,4293,49,0,0, United-States, Assoc-voc,11,176684,40, Never-married, Exec-managerial, White, Unmarried, <=50K, Female, Private
1484,23225,42,9562,0, United-States, Bachelors,13,126701,45, Divorced, Adm-clerical, White, Unmarried, >50K, Male, Private
1485,11843,35,0,0, United-States, Masters,14,49020,60, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
1486,11963,51,0,0, United-States, Bachelors,13,36186,40, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Federal-gov
1487,15973,18,0,0, United-States, Some-college,10,192583,30, Never-married, Sales, White, Not-in-family, <=50K, Female, Private
1488,6469,34,0,0, United-States, Masters,14,204470,50, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
1489,31539,73,0,0, United-States, Bachelors,13,109833,30, Married-civ-spouse, Farming-fishing, White, Husband, <=50K, Male, Self-emp-not-inc
1490,4393,34,0,0, United-States, HS-grad,9,82623,20, Married-civ-spouse, Other-service, White, Husband, <=50K, Male, Private
1491,12547,39,0,0, United-States, Bachelors,13,113481,45, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
1492,1303,58,0,0, United-States, Some-college,10,186791,40, Married-civ-spouse, Transport-moving, White, Wife, >50K, Female, Self-emp-inc
1493,331,41,0,0, United-States, Some-college,10,206565,45, Never-married, Craft-repair, Black, Not-in-family, <=50K, Male, Private
1494,2544,54,914,0, United-States, HS-grad,9,175912,40, Widowed, Machine-op-inspct, White, Unmarried, <=50K, Male, Private
1495,22068,48,0,0, United-States, Some-college,10,155509,40, Never-married, Craft-repair, Black, Not-in-family, <=50K, Female, Private
1496,10434,27,0,0, United-States, HS-grad,9,207611,52, Never-married, Other-service, White, Not-in-family, <=50K, Female, Private
1497,9365,62,0,0, United-States, HS-grad,9,162825,40, Married-civ-spouse, Machine-op-inspct, White, Husband, >50K, Male, Private
1498,25163,17,0,0, United-States, 11th,7,342752,15, Never-married, Other-service, White, Own-child, <=50K, Male, Private
1499,17648,41,0,0, ?, Bachelors,13,216968,40, Never-married, Handlers-cleaners, Black, Not-in-family, <=50K, Male, Private
1500,28328,36,0,0, United-States, Some-college,10,191335,56, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
1501,10127,19,0,0, United-States, Some-college,10,48393,84, Never-married, ?, White, Own-child, <=50K, Male, ?
1502,7473,21,0,0, United-States, HS-grad,9,138575,60, Never-married, ?, White, Other-relative, <=50K, Male, ?
1503,10285,63,0,0, United-States, Some-college,10,95680,18, Married-civ-spouse, Tech-support, White, Husband, >50K, Male, Federal-gov
1504,20401,24,0,0, United-States, HS-grad,9,59146,48, Separated, Sales, White, Unmarried, <=50K, Female, Private
1505,9024,30,0,0, United-States, Some-college,10,203488,40, Married-civ-spouse, Machine-op-inspct, White, Husband, >50K, Male, Private
1506,20963,27,0,0, United-States, Some-college,10,302422,40, Never-married, Machine-op-inspct, White, Own-child, <=50K, Male, Private
1507,30507,57,7298,0, United-States, Some-college,10,189824,40, Married-civ-spouse, Handlers-cleaners, Black, Husband, >50K, Male, Local-gov
1508,20791,24,0,0, United-States, Bachelors,13,154432,35, Never-married, Machine-op-inspct, White, Not-in-family, <=50K, Male, State-gov
1509,26942,45,0,0, United-States, Some-college,10,192835,40, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, Private
1510,20781,27,0,0, Hong, Masters,14,298635,40, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Husband, >50K, Male, Private
1511,7138,39,0,0, United-States, HS-grad,9,143445,40, Married-civ-spouse, Other-service, Black, Other-relative, <=50K, Female, Private
1512,8587,23,0,0, United-States, Some-college,10,148315,40, Separated, Craft-repair, White, Own-child, <=50K, Male, Private
1513,3090,51,15024,0, United-States, Bachelors,13,145409,50, Married-civ-spouse, Sales, White, Husband, >50K, Male, Self-emp-not-inc
1514,18911,41,0,1485, United-States, 11th,7,428499,50, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Private
1515,13868,26,0,0, United-States, HS-grad,9,58426,50, Married-civ-spouse, Prof-specialty, White, Husband, <=50K, Male, Private
1516,17809,18,0,0, United-States, Some-college,10,234953,25, Never-married, Adm-clerical, White, Own-child, <=50K, Female, Private
1517,22743,26,0,0, ?, HS-grad,9,90277,40, Never-married, Adm-clerical, White, Own-child, <=50K, Male, Private
1518,22510,27,0,0, United-States, Bachelors,13,46868,15, Never-married, Tech-support, White, Not-in-family, <=50K, Female, Private
1519,13461,41,0,0, United-States, Masters,14,177905,45, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Private
1520,3474,18,0,0, United-States, Some-college,10,43272,20, Never-married, Other-service, White, Own-child, <=50K, Male, Private
1521,18565,30,0,0, United-States, Some-college,10,147215,30, Never-married, ?, White, Own-child, <=50K, Female, ?
1522,23984,59,0,0, United-States, Bachelors,13,200700,48, Married-civ-spouse, Craft-repair, Black, Husband, >50K, Male, Private
1523,23726,39,0,0, United-States, HS-grad,9,262841,50, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
1524,11230,32,0,1876, United-States, Bachelors,13,244147,50, Never-married, Prof-specialty, White, Not-in-family, <=50K, Male, Private
